word,cityNumber,word_central_lon,word_central_lat,radius,median,shopNumberLessThanMedian,shopNumberLargerThanMedian,largestDistance,avgDistance,word_ratio
vegetable madras,2,-2.054436733948514,54.55276000172898,390078.3093744093,381590.41,1,1,390078.31,381590.41,0.0
banana fritters,2,-3.087967970163051,54.6811892713217,248656.96153370704,244812.77,1,1,248656.96,244812.77,0.0
cheese pineapple,2,-1.6499550004147276,53.79519506596256,11356.129514757133,11356.13,0,2,11356.13,11356.13,1.0
sauce gravy,2,-2.438965080016496,52.94581382370188,105011.53018770216,104611.16,1,1,105011.53,104611.16,1.0
feedback,2,-1.1648067548659689,52.49649533338053,217478.90139369952,215755.9,1,1,217478.9,215755.9,0.0
kids pizza,2,-1.4002429649580843,52.86147792078647,419297.59628858336,411148.09,1,1,419297.6,411148.09,0.0
cokediet coke,2,-2.9747125523576616,55.30795536652156,129245.31140685335,128222.01,1,1,129245.31,128222.01,1.0
chicken breast goujons,2,-2.2619845646853336,55.1321476882356,276149.01804420154,271882.46,1,1,276149.02,271882.46,0.0
artichokes,2,-3.399429980590094,55.512202522367254,89748.68610546482,89296.24,1,1,89748.69,89296.24,1.0
fish menu,2,-4.388951745409358,52.91733546632565,483858.92629892274,469979.25,1,1,483858.93,469979.25,0.0
jalapenos garlic,2,-1.723953452618741,53.139010786446356,124366.84707563404,123454.83,1,1,124366.85,123454.83,1.0
quality food,2,-3.308864587592384,51.97748045690471,388269.8437776289,382920.23,1,1,388269.84,382920.23,0.0
fish chip shops,2,-1.0436550966041214,53.76924944647781,78907.58636734812,78907.46,1,1,78907.59,78907.46,1.0
kids hamburger,2,-3.9039188224843224,55.894143303519584,79498.83715031268,59623.71,2,1,79498.84,59623.71,1.0
rest,2,-0.8787506449806916,53.21729723564771,115587.7265317264,86500.05,2,1,115587.73,86500.05,1.0
orders pm,2,-1.5347997071117208,53.98928960245864,509524.9822207923,496045.84,1,1,509524.98,496045.84,0.0
period,2,-2.474708327721116,54.872397156944366,226216.28261955825,223521.61,1,1,226216.28,223521.61,0.0
world,2,-3.8427859116911116,54.187652171258684,244428.2299379755,244271.4,1,1,244428.23,244271.4,0.0
vegetable feast,2,-2.536558891656017,56.806524320964755,84313.56844722498,84078.53,1,1,84313.57,84078.53,1.0
speciality pizzas,2,-3.7270560689174848,55.90863121396637,59623.7746619783,59623.71,1,1,59623.77,59623.71,1.0
haddock fillet,2,-2.364407543246578,52.63892116467639,233367.3096631468,230876.2,1,1,233367.31,230876.2,0.0
stone,2,-3.190664425203576,53.71601207827884,431839.8001168997,420647.01,1,1,431839.8,420647.01,0.0
pollo angelano,2,-1.4232786757701514,54.7731684537761,44103.154636451574,44017.23,1,1,44103.15,44017.23,1.0
tatties,2,-3.7270560689174848,55.90863121396637,59623.7746619783,59623.71,1,1,59623.77,59623.71,1.0
kids pizza meal,2,-2.557866091711854,53.73827404072798,280062.75584450504,276302.67,1,1,280062.76,276302.67,0.0
chicken ham mushroom butter tomato cheese,2,-1.4829809399879976,54.84012793767555,16763.118131637497,16756.06,1,1,16763.12,16756.06,1.0
level,2,-1.6830990883467407,54.3836158816914,113669.28535631139,112865.53,1,1,113669.29,112865.53,1.0
chicken mushroom onion,2,-1.1916439694222427,53.76333293120725,153882.32643918847,152412.05,1,1,153882.33,152412.05,1.0
house chow mein,2,-3.2562210286146853,52.06534059723996,249012.82909182948,245426.78,1,1,249012.83,245426.78,0.0
tagliatelle,2,-3.2641496815987834,55.80546459521819,148574.74678772996,89296.21,5,1,148574.75,89296.21,1.0
tomato garlic,2,-3.399429980590094,55.512202522367254,89748.68610546482,89296.24,1,1,89748.69,89296.24,1.0
chip wrap,2,-1.4980902685547022,54.93896318512266,14496.994826784732,14495.56,1,1,14496.99,14495.56,1.0
vegetable curry samosas,2,-3.2562210286146853,52.06534059723996,249012.82909182948,245426.78,1,1,249012.83,245426.78,0.0
chicken goujon,2,-5.095797127058374,55.2250757941022,156566.41642450303,155868.99,1,1,156566.42,155868.99,1.0
smile,2,-3.4110184667542165,51.97609966825784,382466.6620643275,377033.98,1,1,382466.66,377033.98,0.0
ham mushrooms peppers,2,-1.5068848065462586,53.58972111036318,39094.50051162912,38999.8,1,1,39094.5,38999.8,1.0
prosciutto,2,-2.372584281091688,54.873627524719794,230271.55361319255,227626.36,2,2,230271.55,227626.36,0.0
richard,2,-1.851665676393946,53.4319493363639,43860.20203466585,43858.76,1,1,43860.2,43858.76,1.0
saveloy,2,-1.8123184134851398,51.11645203188968,203888.19975619955,203802.67,1,1,203888.2,203802.67,0.0
halloumi salad,2,-1.1410843101111838,52.79609948586697,29035.482481799543,28983.0,1,1,29035.48,28983.0,1.0
meat pattie,2,-2.2579011692642226,54.83391293338566,75806.44414410641,75804.58,1,1,75806.44,75804.58,1.0
browns,2,-4.454710776187004,55.528126818997166,249180.44148478692,247754.08,1,1,249180.44,247754.08,0.0
waves,2,-3.013664839541674,53.04393662056645,435288.74598883453,431543.67,1,1,435288.75,431543.67,0.0
pans,2,-2.7022209280859526,51.95180687570706,422219.530890338,417571.3,1,1,422219.53,417571.3,0.0
brie,2,0.598733565487696,52.07242450319367,127595.04746427773,127081.05,1,1,127595.05,127081.05,1.0
minerals,2,-1.5453406821516562,53.40874249074869,149624.1539301046,112685.82,2,1,149624.15,112685.82,1.0
coca cola bottle,2,-2.3767307096691312,54.01193924762439,244690.54754176576,242457.58,1,1,244690.55,242457.58,0.0
onion savoury,2,-2.0548615891920194,53.02436685126547,125216.83089724752,125015.29,1,1,125216.83,125015.29,1.0
driver,2,-4.085568408798635,54.0308697779504,230870.05597048494,230466.6,1,1,230870.06,230466.6,0.0
kebab butty,2,-1.4829809399879976,54.84012793767555,16763.118131637497,16756.06,1,1,16763.12,16756.06,1.0
number,2,-3.7406779345981716,54.18892012640384,255178.98541384426,255029.14,1,1,255178.99,255029.14,0.0
garlic sauce,2,-1.7756357945638022,55.696579461625156,293171.16618054593,217858.83,2,1,293171.17,217858.83,0.67
kids quarter pizza,2,-3.9369959604097846,56.01630424886044,140200.14873126207,93401.26,3,1,140200.15,93401.26,1.0
pineapple ham,2,-1.8999503023390527,53.98887785768703,191085.4243383591,188939.9,1,1,191085.42,188939.9,1.0
singapore chow mein,2,-3.1172749492672156,52.73814565727885,365432.19277148583,245426.72,3,1,365432.19,245426.72,0.75
bookings,2,-2.3232699942130495,52.432062448249084,199572.16065709392,198004.93,1,1,199572.16,198004.93,1.0
ground coffee,2,-2.289445535096297,55.42802348531431,144427.6313175714,143903.28,1,1,144427.63,143903.28,1.0
onions onion rings,2,-2.2114241239352865,53.24254581844055,44516.199019060725,44392.44,1,1,44516.2,44392.44,1.0
kids cod,2,0.020745364680298015,51.17306024170647,61757.5779114068,61540.29,1,1,61757.58,61540.29,1.0
caramel,2,-0.6894849718502843,51.61980906013702,169034.47977353423,167993.71,1,1,169034.48,167993.71,1.0
onion croquette,2,-1.321932709227819,52.52258888949627,29969.547473750885,29950.67,1,1,29969.55,29950.67,1.0
spirits,2,-3.1941801543551676,54.83445742000377,622464.7120742484,420646.97,3,1,622464.71,420646.97,0.0
javascript,2,-2.029760464240997,53.97850217865693,195916.45496178797,146122.67,2,1,195916.45,146122.67,1.0
chicken kebab xlarge,2,-1.7004983357612558,51.4642117430742,243759.8598730544,243223.89,1,1,243759.86,243223.89,0.0
crispy breadcrumbs,2,-3.190664425203576,53.71601207827884,431839.8001168997,420647.01,1,1,431839.8,420647.01,0.0
whitebait,2,-2.8883250673638323,51.46761181896921,32508.07024882799,32508.02,1,1,32508.07,32508.02,1.0
bell,2,-1.390246914681133,54.18481092718245,76175.142916848,75841.99,1,1,76175.14,75841.99,1.0
quarter pounder burger meal,2,-3.8427859116911116,54.187652171258684,244428.2299379755,244271.4,1,1,244428.23,244271.4,0.0
devil,2,-2.364407543246578,52.63892116467639,233367.3096631468,230876.2,1,1,233367.31,230876.2,0.0
sauce curry,2,-1.566465821599471,53.52742152768164,201517.2831835024,199168.39,1,1,201517.28,199168.39,0.5
peking style,2,-1.4004141467446152,53.54908742705865,307047.4751308826,303635.1,1,1,307047.48,303635.1,0.0
pepper bottle,2,-3.9139406663233305,56.27517324445444,247423.41143138363,243592.21,1,1,247423.41,243592.21,0.0
bargain box,2,-3.2225072025835275,54.43319350450176,301510.7692418949,296893.18,1,1,301510.77,296893.18,0.0
cottage cheese,2,-1.1410843101111838,52.79609948586697,29035.482481799543,28983.0,1,1,29035.48,28983.0,1.0
pound,2,-3.288778845031868,55.770864713008805,143593.16971633094,142428.98,1,1,143593.17,142428.98,1.0
inch tropicana,2,-2.3767307096691312,54.01193924762439,244690.54754176576,242457.58,1,1,244690.55,242457.58,0.0
style curry sauce,2,-1.580988324834754,54.384870630943,113228.79136120998,112422.26,1,1,113228.79,112422.26,1.0
lamb korma,2,-2.054436733948514,54.55276000172898,390078.3093744093,381590.41,1,1,390078.31,381590.41,0.0
tango ltr bottle,2,-2.3385151895388834,54.24560311867497,275812.30014708656,208159.08,2,1,275812.3,208159.08,0.67
aroma,2,-0.8200078108567227,52.65442734685229,227051.6622858988,224472.1,1,1,227051.66,224472.1,0.0
lamb bhuna,2,-2.054436733948514,54.55276000172898,390078.3093744093,381590.41,1,1,390078.31,381590.41,0.0
cheese slice,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
chicken lamb,2,-2.6070451214365815,54.97460223084888,297930.5565320062,292523.24,1,1,297930.56,292523.24,0.0
cheese tomato chicken peppers onions,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
haagen cookies,2,0.13267454160248598,51.520490018467676,123736.04508881464,122809.47,1,1,123736.05,122809.47,1.0
methods,2,-0.8200078108567227,52.65442734685229,227051.6622858988,224472.1,1,1,227051.66,224472.1,0.0
kebab meals,2,-1.8748823473134113,52.9436437041594,107605.6849317795,107019.98,1,1,107605.68,107019.98,1.0
meat curry,2,-3.2562210286146853,52.06534059723996,249012.82909182948,245426.78,1,1,249012.83,245426.78,0.0
delivery postcode,2,-0.6248392969928861,52.8686964245372,393326.63108019164,384685.21,1,1,393326.63,384685.21,0.0
pounder burger chips,2,-3.5949742191702136,55.37836146485366,120909.00049023678,120400.15,1,1,120909.0,120400.15,1.0
link,2,-3.34390621615081,54.71058492005136,477102.65502635605,362202.22,2,1,477102.66,362202.22,0.0
line,2,-1.2863434035413117,53.61282414094908,108611.53832923264,108604.49,1,1,108611.54,108604.49,1.0
jar cockles,2,-3.5628747510183136,53.425348666081966,593264.7727073258,573256.73,1,1,593264.77,573256.73,0.0
pepperoni cheese,2,-1.86665958953936,53.40038683255423,82249.61693511873,81949.42,1,1,82249.62,81949.42,1.0
cup drink,2,-1.9687667203036203,53.39908132896129,77803.15641501352,77485.87,1,1,77803.16,77485.87,1.0
lane,2,-1.6566020337239096,53.57770141125265,150228.43896980345,150219.15,1,1,150228.44,150219.15,1.0
mondaythursday,2,-1.3442451695217,51.484024764462966,139355.8202294512,139355.8,1,1,139355.82,139355.8,1.0
food hygiene rating,2,-2.551962119232173,52.81434286671825,251697.4644344235,190071.6,2,1,251697.46,190071.6,0.67
inch apollo,2,-1.6679251621952773,52.97886835294082,57727.55245923456,57727.36,1,1,57727.55,57727.36,1.0
hints,2,-0.8200078108567227,52.65442734685229,227051.6622858988,224472.1,1,1,227051.66,224472.1,0.0
pizza meal deals,2,-4.085568408798635,54.0308697779504,230870.05597048494,230466.6,1,1,230870.06,230466.6,0.0
ham egg,2,-4.023861450904317,51.78338393288345,319817.33899180574,315179.65,1,1,319817.34,315179.65,0.0
lolly,2,-1.655537654046372,55.10595795904794,306947.52674490126,302867.14,1,1,306947.53,302867.14,0.0
doubt,2,-4.002713112033897,52.5252337166565,460487.4333285651,449637.04,1,1,460487.43,449637.04,0.0
chicken meals,2,-1.925858186985288,54.227251507051776,147348.16580272885,146122.71,1,1,147348.17,146122.71,1.0
lunchtime specials,2,-2.389884477851332,53.31757190827218,460931.6099196232,458893.57,1,1,460931.61,458893.57,0.0
wedge,2,-1.7593222749427562,54.12438385723909,477640.6962448317,353472.93,2,1,477640.7,353472.93,0.0
plate,2,-3.7406779345981716,54.18892012640384,255178.98541384426,255029.14,1,1,255178.99,255029.14,0.0
heinz sachet,2,-1.5330579826257953,54.07839943633402,407810.52935441333,400500.26,1,1,407810.53,400500.26,0.0
food ice cream,2,-1.8237724585220092,55.46982912475751,336962.86381607916,329973.36,1,1,336962.86,329973.36,0.0
bread cake,2,-1.5171280077959373,53.64141031378791,48660.9121322737,38999.8,5,3,48660.91,38999.8,1.0
margherita crust,2,-1.3398383726229726,53.21749082495849,110698.3469542343,109980.65,1,1,110698.35,109980.65,1.0
chicken peking style,2,-1.4230483758630308,52.808709402979886,205726.07796332942,205280.61,1,1,205726.08,205280.61,0.0
baby corn,2,-1.4230483758630308,52.808709402979886,205726.07796332942,205280.61,1,1,205726.08,205280.61,0.0
chicken fillet hash,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
honey sauce,2,-1.4230483758630308,52.808709402979886,205726.07796332942,205280.61,1,1,205726.08,205280.61,0.0
pitta meal,2,-1.8260646944641956,53.13769197932035,122852.13279324795,121929.11,1,1,122852.13,121929.11,1.0
owner,2,-2.4665322189000407,52.63757601104289,228966.87557289688,226427.33,1,1,228966.88,226427.33,0.0
donner meat burger,2,-1.747118202995651,52.89572662126137,166868.36243175104,125015.24,2,1,166868.36,125015.24,1.0
tomato cheese chicken mushroom,2,-1.382429631341224,53.963341434510795,194956.1591657358,192648.67,1,1,194956.16,192648.67,1.0
kids onion rings,2,-0.7411958322519162,53.59019243395461,280769.4827035649,276757.69,1,1,280769.48,276757.69,0.0
loyalty card,2,-0.6212040990096644,52.23312283977186,144419.81585078832,143442.05,1,1,144419.82,143442.05,1.0
chicken shawarma,2,-3.2482315366113723,54.67185722628124,258550.5243518349,255355.27,1,1,258550.52,255355.27,0.0
gateau,2,-2.2730105672576557,54.93279849169045,73701.08140355459,73700.98,1,1,73701.08,73700.98,1.0
lipton,2,-2.1631545597027184,54.47109685444171,593296.7522110728,451996.05,2,1,593296.75,451996.05,0.0
cheese tomato pepperoni peppers,2,-1.6038887870202323,54.907386048990105,25546.369832989756,19175.42,2,1,25546.37,19175.42,1.0
chicken fillet bread,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
pounder doner burger,2,-3.2671240165591904,54.982189975785246,41142.15246708809,41131.82,1,1,41142.15,41131.82,1.0
butty,2,-1.6499550004147276,53.79519506596256,11356.129514757133,11356.13,0,2,11356.13,11356.13,1.0
fruity orange,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
louisiana,2,-2.903212247976041,54.829574410612466,252389.1663198305,250186.59,1,1,252389.17,250186.59,0.0
omelette dishes,2,-2.362594621924696,53.153056671863055,166510.06824101025,125015.26,2,1,166510.07,125015.26,1.0
spain,2,-0.8200078108567227,52.65442734685229,227051.6622858988,224472.1,1,1,227051.66,224472.1,0.0
inch bacon pizza,2,-0.8215647645660887,53.76164281934711,318681.2424407816,316697.7,1,1,318681.24,316697.7,0.0
kong style,2,-3.2345248588833133,52.80643792599662,394708.4944320987,385611.98,1,1,394708.49,385611.98,0.0
cheese tomato chicken mushroom,2,-2.2730105672576557,54.93279849169045,73701.08140355459,73700.98,1,1,73701.08,73700.98,1.0
lamb mince,2,-2.054436733948514,54.55276000172898,390078.3093744093,381590.41,1,1,390078.31,381590.41,0.0
lemonade bottle,2,-3.064813742864398,54.97753689842331,516933.8511639087,501909.81,1,1,516933.85,501909.81,0.0
yazoo,2,-3.1226449110449503,56.1244401036903,71000.2048027631,53140.21,2,1,71000.2,53140.21,1.0
pear,2,-1.8329982350542566,53.95208218249525,415971.26410144416,308641.38,2,1,415971.26,308641.38,0.0
mayo dip,2,-1.1779445318502346,53.49340329774869,204518.8897260132,152412.05,2,1,204518.89,152412.05,0.67
supper scampi,2,-2.536558891656017,56.806524320964755,84313.56844722498,84078.53,1,1,84313.57,84078.53,1.0
merlot chile,2,-2.364407543246578,52.63892116467639,233367.3096631468,230876.2,1,1,233367.31,230876.2,0.0
apollo,2,-1.6679251621952773,52.97886835294082,57727.55245923456,57727.36,1,1,57727.55,57727.36,1.0
zinfandel california,2,-2.364407543246578,52.63892116467639,233367.3096631468,230876.2,1,1,233367.31,230876.2,0.0
capers,2,-3.399429980590094,55.512202522367254,89748.68610546482,89296.24,1,1,89748.69,89296.24,1.0
view menu,2,-2.0687086276869455,52.981131816505815,94724.74563201303,94193.69,1,1,94724.75,94193.69,1.0
chefs specialities,2,-3.2562210286146853,52.06534059723996,249012.82909182948,245426.78,1,1,249012.83,245426.78,0.0
onion chicken,2,-0.5221618615686481,52.64304478712417,436274.4599836217,323151.93,2,1,436274.46,323151.93,0.0
vegetable masala,2,-3.0803584733520553,53.97480520918879,486588.7310381004,472475.92,1,1,486588.73,472475.92,0.0
pepper chicken wings,2,-2.962866437002634,53.90448137675449,188720.5635114114,140705.3,2,1,188720.56,140705.3,1.0
cheese tomato spicy chicken,2,-3.5949742191702136,55.37836146485366,120909.00049023678,120400.15,1,1,120909.0,120400.15,1.0
baps,2,-4.684605648351342,54.055320448684384,340443.7223934013,255972.49,2,1,340443.72,255972.49,0.67
crunch,2,-3.9009564330556374,54.40255866851444,545443.1106304408,416362.41,2,1,545443.11,416362.41,0.0
ham pepperoni peppers,2,-0.6248392969928861,52.8686964245372,393326.63108019164,384685.21,1,1,393326.63,384685.21,0.0
fish parmo,2,-1.4923544837289635,54.18354601201178,79783.20949260671,79465.04,1,1,79783.21,79465.04,1.0
pepperoni mushrooms,2,-2.331775345488035,54.66672506938469,268922.0085057087,265162.22,1,1,268922.01,265162.22,0.0
specials board,2,-1.0627125003662365,53.035110212320824,296994.00182373263,224471.86,2,1,296994.0,224471.86,0.67
cantonese,2,-2.438965080016496,52.94581382370188,105011.53018770216,104611.16,1,1,105011.53,104611.16,1.0
meat sauce,2,-3.550193077813414,55.9231132990862,79498.72326278078,59623.71,2,1,79498.72,59623.71,1.0
scotch pie,2,-3.9139406663233305,56.27517324445444,247423.41143138363,243592.21,1,1,247423.41,243592.21,0.0
chips curry sauce,2,-1.5988523777872397,54.87443927243324,19198.863198214814,19175.42,1,1,19198.86,19175.42,1.0
dairy milk,2,-3.7270560689174848,55.90863121396637,59623.7746619783,59623.71,1,1,59623.77,59623.71,1.0
chicken meal deal,2,-3.5422573213050352,53.76635846028976,307863.27314514184,306956.4,1,1,307863.27,306956.4,0.0
slush puppies,2,-3.723419873744147,53.49221107277826,321051.0041070192,319116.9,1,1,321051.0,319116.9,0.0
chocolate dip,2,-3.929998805392923,55.46849919637911,86271.03578799088,85893.6,1,1,86271.04,85893.6,1.0
inch chicken pizza,2,-3.161073511922897,57.31121316952701,123161.71853148303,123131.16,1,1,123161.72,123131.16,1.0
instagram,2,-1.8926471696748357,53.638746372737494,48460.16324331421,48429.32,1,1,48460.16,48429.32,1.0
pepperoni jalapenos,2,-0.08832689569861985,53.00757108379546,168281.6455303289,168156.33,1,1,168281.65,168156.33,1.0
