word,cityNumber,word_central_lon,word_central_lat,radius,median,shopNumberLessThanMedian,shopNumberLargerThanMedian,largestDistance,avgDistance,word_ratio
available on,17,-1.8891904105366517,53.8074299779163,531909.4185622815,237255.86,20,14,655452.5,284657.12,0.53
and,17,-1.8514045362315088,53.912480917731486,513645.1476588624,222430.63,17,15,635826.21,274483.75,0.47
make sure,17,-1.8236326941346979,53.88164980570805,520042.0421521616,228995.61,16,14,764728.96,283304.5,0.47
pepsi l,17,-2.2437324780145937,53.55257917468523,533122.6970037953,226754.41,16,15,703071.8,279301.28,0.32
potato wedges,17,-2.0378178216750884,53.69886172408347,485282.81136026635,246129.02,15,16,574108.84,274441.83,0.19
enter your,17,-1.8573782574417754,54.002665220476565,496964.3421873213,207909.44,12,19,619075.56,269957.62,0.39
special pizza,17,-2.5720461121694385,54.429100833976364,539676.1176345557,304716.36,9,15,724634.48,324979.14,0.29
our menu,17,-1.7367065744757566,53.364874836442205,523351.6181645617,294923.81,14,10,853071.68,306530.69,0.54
fanta l,17,-2.6810759203749663,54.373101587392284,551615.9478563693,363624.96,21,11,675259.04,362099.53,0.25
fishcake,17,-2.1075897917008724,52.46273362956552,674854.5720188012,254718.68,13,10,773325.7,318129.0,0.39
hot,17,-2.4165632056619426,54.4903267656434,511095.34065213724,321311.44,28,13,702052.44,331731.22,0.46
chicken leg,17,-3.1559752353827584,54.679314636428984,592573.2385293308,444262.44,16,10,796198.9,434368.7,0.12
garlic sauce,17,-2.7105789969440726,55.05429999367975,620581.1801109454,272993.51,23,16,637447.08,291751.39,0.33
fish bar,17,-2.366948392339846,52.42203284509686,517102.78887352924,227432.88,18,11,777657.1,322328.24,0.41
pcs chicken,17,-1.551952301615355,53.59362400784127,580178.725208913,262911.77,16,11,819975.72,316129.04,0.48
and cheese,17,-2.0623348542737707,54.20129134390851,580536.5931419989,309434.33,19,15,692621.39,317717.06,0.29
water,17,-2.2705333564139902,53.03978976810666,529920.2504881173,357875.25,13,10,665898.22,336314.53,0.39
side salad,17,-1.685328191832017,53.761381105918794,461878.9667508825,328915.23,14,11,752393.02,320848.09,0.36
please select,16,-2.208784532323314,54.07982900127089,474279.42627183197,221296.38,14,16,603704.02,274860.14,0.4
margherita pizza,16,-2.3864030444401774,54.22926204394197,379659.68208323343,301891.22,10,12,681403.44,296918.97,0.41
pizza with,16,-3.1052697245487635,55.2659335889585,567432.7740534211,335846.77,28,9,712883.8,358223.88,0.41
could harm,16,-1.848471901566233,53.78448849418025,537154.1166353885,235036.29,18,13,659943.6,265101.39,0.42
advise you,16,-1.848471901566233,53.78448849418025,537154.1166353885,235036.29,18,13,659943.6,265101.39,0.42
from you,16,-1.7104395006529003,53.795663797218005,538908.0466583946,234838.16,16,13,658668.22,256137.97,0.38
help you,16,-1.848471901566233,53.78448849418025,537154.1166353885,235036.29,18,13,659943.6,265101.39,0.42
pepper l,16,-2.1611889887649247,53.83295564258426,456587.46008279355,263162.89,14,11,650270.27,318303.82,0.36
fanta orange,16,-2.4633283498680485,53.96545415366197,461601.9202610821,285301.25,16,19,491517.73,294413.09,0.14
we want,16,-1.7104395006529003,53.795663797218005,538908.0466583946,234838.16,16,13,658668.22,256137.97,0.38
contact the,16,-1.8252038926844574,53.75677504381175,542829.2732137529,234921.41,19,13,665266.06,265202.78,0.41
have any,16,-1.932777903638422,53.905971424731796,512716.66463931487,212937.1,17,13,636728.33,266452.18,0.43
allergy policies,16,-1.8568355986413319,53.74201398836876,544713.8352455036,235053.97,17,13,667888.39,265841.0,0.4
understanding of,16,-1.8082993549280655,53.896492237809596,517752.8348143376,245203.79,18,11,688625.95,290568.1,0.45
the way,16,-1.8082993549280655,53.896492237809596,517752.8348143376,245203.79,18,11,768002.44,295529.13,0.45
information about,16,-1.9025234303918601,53.66408113801872,557868.3417824054,235283.1,17,14,682334.79,268176.49,0.48
do that,16,-1.848471901566233,53.78448849418025,537154.1166353885,235036.29,18,13,659943.6,265101.39,0.42
can help,16,-1.848471901566233,53.78448849418025,537154.1166353885,235036.29,18,13,659943.6,265101.39,0.42
chips takeaway,16,-2.8241031495896665,54.25039000887711,512036.53189893044,348444.3,19,22,649989.79,342615.43,0.12
that through,16,-1.848471901566233,53.78448849418025,537154.1166353885,235036.29,18,13,659943.6,265101.39,0.42
sausage chips,16,-1.7948235023224064,53.485823141601415,397382.52725955157,187443.22,14,11,536986.29,231259.33,0.6
harm your,16,-1.848471901566233,53.78448849418025,537154.1166353885,235036.29,18,13,659943.6,265101.39,0.42
tea,16,-2.468211389339022,53.15970345077586,611857.352860525,336138.93,12,13,867391.8,362157.78,0.28
who we,16,-1.9177262953344536,53.826601518498265,527677.4302685377,241012.64,18,11,651738.46,279069.11,0.45
you place,16,-1.848471901566233,53.78448849418025,537154.1166353885,235036.29,18,13,659943.6,265101.39,0.42
sweetcorn,16,-2.8732573620754924,55.11735252830943,532107.6497658432,280083.6,27,11,640404.15,308233.93,0.42
you do,16,-1.848471901566233,53.78448849418025,537154.1166353885,235036.29,18,13,659943.6,265101.39,0.42
garlic mushrooms,16,-2.195219375355714,54.033494117569454,521803.6874859819,405329.04,17,14,717780.52,379969.62,0.26
meat,16,-2.395912109469552,53.90480670432847,431890.2614993033,179440.15,19,12,503800.68,223694.79,0.58
directly before,16,-1.848471901566233,53.78448849418025,537154.1166353885,235036.29,18,13,659943.6,265101.39,0.42
large chicken,16,-1.6423818240867616,53.56342770993812,582985.3506999527,241338.51,15,10,821682.59,302376.73,0.4
reviews,16,-2.6256605932244015,53.45239732641026,504941.54756989726,320494.23,13,12,652900.52,306070.05,0.28
bun with,16,-2.3582305073240777,54.59857596577389,613547.6288643716,257652.29,9,10,745125.13,309545.1,0.37
have an,16,-1.848471901566233,53.78448849418025,537154.1166353885,235036.29,18,13,659943.6,265101.39,0.42
garlic mayo,16,-2.6476142995136085,53.85944169550719,631926.5762455234,343934.09,17,22,735486.37,366071.79,0.1
have in,16,-1.7809104809198644,53.785899839152435,538697.9332543523,234816.09,16,13,660037.04,252188.81,0.38
we strongly,16,-1.848471901566233,53.78448849418025,537154.1166353885,235036.29,18,13,659943.6,265101.39,0.42
regular chips,16,-1.8896884195605528,53.52636342739278,583394.3030547751,225305.33,20,10,819059.81,302059.59,0.63
kids sausage,16,-2.9035526781195258,54.51503894317838,423188.867893559,344768.34,27,13,561877.59,336718.97,0.3
and mushroom,16,-1.7170323116049042,53.7908344359862,448990.64607831376,234826.2,21,14,659527.86,266321.42,0.43
nuggets meal,16,-1.869298158155065,53.998112403134925,497469.1201993782,274005.97,15,8,619574.72,314696.24,0.35
large fish,16,-1.8919946701848147,54.08718425710883,433480.6926873495,195045.9,13,15,514207.7,230816.58,0.5
please enter,16,-1.7620256811211854,53.915126549580215,515670.2662682822,198378.29,16,14,635833.94,247711.48,0.47
in pitta,16,-1.6193981576552234,53.00097002542919,436768.7222304708,206037.79,23,9,591653.23,240289.1,0.72
deals and,16,-1.778923206109021,53.90110437556264,517739.62974958186,246256.1,20,11,756946.39,294499.07,0.39
mozzarella sticks,16,-2.6515960469114677,54.41197271176115,545773.7681423082,327556.22,11,17,725389.61,333284.68,0.21
starters,16,-2.469367452119894,54.24158606752455,568218.9116979572,308252.04,12,18,568218.91,298296.99,0.27
cooking,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
notifications emails,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
accept to,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
promotions through,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
sms and,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
at any,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
peas or,15,-1.8722745777396668,53.575635748588766,514559.55245419714,201982.98,16,13,630277.84,246870.67,0.66
push notifications,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
terms and,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
hawaiian,15,-1.8867530220445665,53.885495202169835,517653.60168606293,277364.93,16,9,755487.89,344497.87,0.28
and process,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
i agree,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
diet pepsi,15,-2.5549934323470604,54.11914975166004,490514.86615774676,212761.94,12,13,670535.83,293244.64,0.48
can unsubscribe,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
the forms,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
ml bottle,15,-2.6575825430749416,54.37439547999707,537291.0635837396,314951.32,9,11,551069.66,291126.4,0.35
information collected,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
add,15,-2.058014072902075,53.887924143767655,513087.23567252036,215031.08,16,15,639884.02,280912.92,0.39
x chips,15,-2.317393336190256,54.088604993486754,442543.9176131646,248810.56,11,12,489267.88,273119.88,0.3
in place,15,-1.7629269023539003,53.79749157825157,537081.7988521665,244452.69,16,13,657968.45,263340.44,0.38
review our,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
click i,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
and push,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
chilli con,15,-2.4856510930377764,54.011874310364156,530928.6986458435,247290.44,10,11,617952.34,309373.02,0.43
allergy,15,-1.7583354590115616,53.89374961796039,519672.3158669155,207014.78,14,14,639885.85,258096.4,0.43
and conditions,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
pm pm,15,-2.39228661934084,54.05684373969605,533255.4110143296,367169.67,9,11,706962.29,331922.3,0.3
garlic butter,15,-1.8867293614350367,54.08382297051857,489693.09872460307,226690.17,13,8,603279.77,305088.49,0.52
i accept,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
pounder burger,15,-3.084384478373578,54.7757172157777,611222.6667366909,259130.68,18,12,631445.94,319953.77,0.2
chips in,15,-1.6077694253506514,52.88932879329997,445151.6211703501,230136.9,12,11,705623.06,280000.38,0.48
doner meat,15,-2.082750729453524,53.80398988566129,528077.3899598008,295544.6,21,9,762849.54,354279.3,0.37
information with,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
accept below,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
of pop,15,-1.6121879413045532,53.87698390082982,272840.8976839096,179767.24,17,13,775327.78,226146.14,0.5
full understanding,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
you what,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
chips chicken,15,-2.9214903642541423,53.640570541259876,605152.2378574534,292685.98,8,10,769210.08,346301.87,0.22
receive new,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
pot of,15,-1.4291531485464506,52.6140224476989,431011.9392274018,248573.59,9,11,596756.81,259930.69,0.4
use the,15,-1.7629269023539003,53.79749157825157,537081.7988521665,244452.69,16,13,657968.45,263340.44,0.38
we share,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
process information,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
promotions and,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
order placed,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
and promotions,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
and condition,15,-1.7629269023539003,53.79749157825157,537081.7988521665,244452.69,16,13,657968.45,263340.44,0.38
we discuss,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
comments,15,-1.8197181870728418,53.83627489744885,528443.517371585,218430.62,14,14,650344.34,256456.09,0.5
chicken mushroom,15,-2.28550927423845,54.33523848627352,535979.7837872083,288288.77,11,12,695437.24,302405.94,0.48
promotion,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
there we,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
i would,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
deep fried,15,-2.382842605648783,54.45943589315695,595035.9610083621,368143.44,13,14,601178.57,380727.67,0.11
we collect,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
discounts in,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
burger chips,15,-2.96169621699675,53.54566373245134,516121.04337783897,378288.86,10,11,710696.41,385654.84,0.0
of push,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
reviews from,15,-2.6720018619032877,53.83058707857961,435512.0573874879,279965.04,11,12,573740.27,303740.26,0.17
sms you,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
to proceed,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
cod roe,15,-1.0825824372539568,52.381781625095115,493118.002826163,237169.13,23,9,594433.35,238856.76,0.59
please review,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
discuss who,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
below if,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
hot chocolate,15,-2.58249496607232,53.19062230383068,611071.3313563757,354711.6,11,11,859014.27,358397.1,0.27
mixed wrap,15,-1.9538377374512172,54.171517039235574,432067.87468135497,244904.53,9,12,505013.21,256586.09,0.43
hot chilli,15,-2.354864351705396,53.47970164560174,449434.8378777631,260451.9,13,10,505304.09,268503.53,0.22
the profile,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
collect and,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
beef,15,-1.3627177783315303,52.562735484242815,409088.4079722114,238295.39,24,12,534396.09,237082.38,0.64
protection services,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
and sms,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
and pineapple,15,-2.120758407016696,53.98448522887776,493835.9522373686,273589.77,14,10,729202.89,330606.3,0.29
t have,15,-1.7912295569865344,53.838971925477814,528730.1859260544,217615.42,14,14,649995.31,251409.53,0.39
fried onions,15,-2.0743751466780376,53.80613428233991,453812.5172442077,228710.23,10,9,527856.68,248249.03,0.47
just eat,15,-2.6570366476324416,53.70350018962213,453345.676787068,260375.22,13,13,550473.4,295183.53,0.31
through email,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
served on,15,-2.5886413212475836,54.299723533112555,584225.7966997449,318792.73,7,10,802425.87,332255.2,0.24
con carne,15,-2.4856510930377764,54.011874310364156,530928.6986458435,247290.44,10,11,617952.34,309373.02,0.43
place and,15,-1.7566998398045264,53.83386447519666,530629.4993686001,240598.48,16,13,651168.99,263170.67,0.38
you don,15,-1.8196688988896972,53.95382205865803,506957.58805210114,217884.84,15,13,776976.61,297053.7,0.29
with how,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
vegetable burger,15,-2.2897485449997124,54.40916337589137,518527.561130426,316973.06,12,14,763526.37,316480.82,0.38
these at,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
how we,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
delivered,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
dips,15,-2.921349846588046,54.21120438638175,508754.6733111259,307033.78,8,17,710586.63,315482.47,0.2
forms of,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
and the,15,-2.6618356329948707,53.18621650337374,606400.5967733798,315030.79,9,10,606400.6,309613.83,0.42
time on,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
we are,15,-2.4234407274596945,53.02258605261411,592055.1421461143,292574.76,12,16,893249.54,347355.86,0.36
unsubscribe from,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
receive promotions,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
collected from,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
peppers onions,15,-2.6013129736086866,54.25582643034878,435124.2382919891,339814.27,10,13,664180.63,331148.79,0.3
ltr bottle,15,-2.154511349662979,54.19826488897167,481688.63760076964,258469.71,9,13,689673.79,301337.25,0.36
agree,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
information protection,15,-1.7633450077885466,53.79762938080415,537045.0217331965,244475.7,15,13,657939.92,263346.86,0.36
dietary information,15,-1.7583354590115616,53.89374961796039,519672.3158669155,207014.78,14,14,639885.85,258096.4,0.43
